;Latitude;Longitude;time;area;0
405;"50ø13'0.0""";"110ø6'0.0""";J;1;1
406;"52ø58'0.0""";"112ø42'40.0""";Tr;1;2
408;"52ø25'10.0""";"116ø25'27.0""";J;1;0
413;"50ø41'0.0""";"113ø40'0.0""";J;1;2
414;"52ø51'20.0""";"117ø17'20.0""";J;1;0
417;"50ø0'0.0""";"111ø30'0.0""";J;1;1
419;"53ø54'50.0""";"115ø34'30.0""";Tr-J;1;1
421;"50ø12'0.0""";"110ø6'0.0""";J;1;1
422;"53ø56'10.0""";"115ø43'0.0""";Tr-J;1;1
426;"51ø4'0.0""";"113ø3'0.0""";J;1;1
430;"53ø50'30.0""";"117ø38'20.0""";J;1;1
431;"53ø30'50.0""";"116ø48'20.0""";J;1;2
434;"51ø40'0.0""";"113ø16'0.0""";Tr-J;1;1
435;"49ø37'42.0""";"107ø33'18.0""";Tr-J;1;1
436;"50ø11'30.0""";"107ø25'20.0""";Tr;1;1
438;"51ø30'0.0""";"113ø21'0.0""";J;1;2
439;"53ø14'30.0""";"111ø57'50.0""";Tr;1;1
443;"52ø56'40.0""";"114ø5'0.0""";J;1;1
444;"51ø24'0.0""";"113ø20'0.0""";J;1;1
447;"52ø47'0.0""";"110ø13'30.0""";Tr-J;1;1
455;"51ø28'20.0""";"108ø40'0.0""";Tr-J;1;1
456;"51ø17'0.0""";"112ø7'0.0""";J;1;1
458;"53ø57'0.0""";"115ø42'0.0""";Tr-J;1;2
460;"52ø10'10.0""";"110ø22'30.0""";Tr-J;1;1
463;"53ø32'0.0""";"113ø12'0.0""";Tr;1;1
465;"52ø55'30.0""";"114ø2'10.0""";Tr;1;1
466;"53ø19'35.0""";"111ø54'40.0""";Tr;1;1
467;"54ø20'25.0""";"116ø58'0.0""";Mz;1;1
470;"53ø41'40.0""";"113ø11'30.0""";Tr;1;1
477;"53ø54'40.0""";"118ø20'0.0""";K;1;1
478;"51ø9'0.0""";"112ø55'0.0""";J;1;1
479;"53ø50'0.0""";"115ø16'40.0""";Tr-J;1;1
480;"50ø17'0.0""";"108ø28'0.0""";J;1;1
481;"51ø33'0.0""";"110ø4'0.0""";J;1;2
484;"49ø38'0.0""";"111ø3'0.0""";J;1;2
491;"52ø54'0.0""";"117ø23'0.0""";Tr;1;2
492;"53ø39'20.0""";"115ø47'10.0""";Tr-J;1;1
493;"54ø5'5.0""";"116ø20'30.0""";Tr-J;1;2
508;"50ø32'0.0""";"108ø44'0.0""";J;1;1
510;"52ø47'20.0""";"110ø13'40.0""";Tr-J;1;1
512;"50ø15'0.0""";"109ø11'0.0""";Tr-J;1;1
513;"50ø12'0.0""";"107ø27'10.0""";Tr;1;0
514;"52ø25'10.0""";"115ø26'27.0""";J;1;1
517;"52ø53'0.0""";"114ø6'0.0""";Tr;1;1
518;"50ø10'0.0""";"112ø25'0.0""";J;1;1
519;"50ø0'0.0""";"111ø10'0.0""";J;1;2
522;"50ø3'0.0""";"109ø39'0.0""";J;1;2
528;"53ø56'10.0""";"115ø41'10.0""";Tr-J;1;1
529;"50ø45'0.0""";"110ø40'0.0""";J;1;2
532;"49ø31'0.0""";"110ø5'0.0""";J;1;1
535;"54ø0'0.0""";"114ø31'0.0""";Tr-J;1;0
536;"52ø11'40.0""";"110ø17'0.0""";Tr;1;0
540;"49ø58'0.0""";"112ø58'0.0""";J;1;0
542;"50ø0'0.0""";"112ø32'0.0""";J;1;1
543;"53ø56'40.0""";"115ø33'30.0""";Tr-J;1;1
544;"50ø43'0.0""";"113ø33'0.0""";J;1;0
546;"52ø32'20.0""";"109ø44'0.0""";Tr;1;1
548;"49ø43'0.0""";"109ø53'0.0""";Tr;1;2
549;"53ø23'5.0""";"116ø58'40.0""";J;1;1
550;"52ø36'20.0""";"115ø19'20.0""";J;1;1
552;"56ø10'0.0""";"119ø4'0.0""";Mz;1;2
555;"53ø29'0.0""";"118ø51'30.0""";J;1;2
557;"56ø10'0.0""";"119ø4'0.0""";Mz;1;1
558;"52ø30'0.0""";"114ø3'30.0""";Tr;1;1
560;"50ø1'0.0""";"110ø8'0.0""";J;1;1
563;"53ø49'40.0""";"115ø17'30.0""";Tr-J;1;1
568;"52ø20'35.0""";"109ø36'40.0""";Tr-J;1;1
569;"50ø36'0.0""";"113ø54'0.0""";J;1;2
571;"53ø55'40.0""";"115ø42'50.0""";Tr-J;1;2
575;"54ø31'0.0""";"116ø52'15.0""";Tr;1;2
577;"51ø38'0.0""";"110ø22'20.0""";J;1;1
584;"50ø1'0.0""";"112ø33'0.0""";J;1;1
585;"53ø43'0.0""";"115ø22'0.0""";Tr-J;1;2
590;"52ø36'50.0""";"115ø18'20.0""";J;1;1
591;"51ø26'0.0""";"113ø27'0.0""";J;1;2
595;"51ø9'0.0""";"112ø55'0.0""";J;1;2
596;"50ø7'0.0""";"109ø33'0.0""";J;1;2
597;"50ø47'0.0""";"111ø0'0.0""";J;1;1
598;"54ø5'5.0""";"116ø20'25.0""";Tr-J;1;1
600;"54ø39'0.0""";"114ø6'0.0""";Tr;1;0
601;"54ø16'0.0""";"117ø56'0.0""";Tr-J;1;1
606;"52ø43'30.0""";"110ø52'45.0""";Tr;1;1
607;"49ø30'0.0""";"110ø3'0.0""";J;1;2
608;"53ø47'20.0""";"115ø27'30.0""";Tr-J;1;1
610;"51ø9'0.0""";"112ø55'0.0""";J;1;0
611;"51ø9'0.0""";"112ø58'0.0""";J;1;1
613;"52ø10'15.0""";"114ø38'0.0""";J;1;0
615;"50ø1'0.0""";"112ø32'0.0""";J;1;1
616;"49ø57'0.0""";"112ø35'0.0""";J;1;1
622;"53ø54'30.0""";"115ø45'50.0""";Tr-J;1;1
625;"55ø4'50.0""";"118ø16'20.0""";J;1;0
627;"55ø4'30.0""";"118ø20'25.0""";J;1;1
628;"51ø32'0.0""";"110ø24'0.0""";Tr;1;1
633;"51ø8'0.0""";"112ø15'0.0""";J;1;2
634;"50ø3'0.0""";"110ø17'0.0""";Tr;1;1
635;"53ø55'20.0""";"115ø42'30.0""";Tr-J;1;2
638;"49ø59'0.0""";"108ø11'0.0""";J;1;1
639;"53ø43'0.0""";"115ø13'0.0""";Tr-J;1;1
641;"52ø25'10.0""";"115ø26'27.0""";J;1;1
642;"51ø2'0.0""";"112ø30'0.0""";J;1;1
643;"49ø27'0.0""";"109ø23'0.0""";Mz;1;1
646;"49ø42'0.0""";"108ø10'0.0""";J;1;1
649;"52ø55'0.0""";"110ø5'30.0""";Tr-J;1;1
656;"54ø12'50.0""";"117ø58'30.0""";Tr-J;1;1
659;"50ø9'0.0""";"109ø58'0.0""";J;1;1
660;"52ø47'30.0""";"114ø31'0.0""";Tr;1;1
662;"52ø25'50.0""";"115ø4'0.0""";J;1;1
665;"50ø25'0.0""";"112ø42'0.0""";Tr;1;2
668;"53ø32'20.0""";"119ø0'0.0""";J;1;0
670;"52ø32'30.0""";"115ø9'50.0""";J;1;1
673;"52ø53'47.0""";"116ø0'40.0""";Mz;1;1
678;"49ø46'0.0""";"109ø13'0.0""";Mz;1;2
679;"51ø37'0.0""";"113ø19'0.0""";J;1;1
681;"50ø11'0.0""";"109ø30'0.0""";J;1;1
682;"53ø30'50.0""";"116ø49'40.0""";J;1;1
683;"52ø25'10.0""";"115ø26'27.0""";J;1;1
684;"51ø17'0.0""";"112ø53'0.0""";Tr-J;1;0
686;"52ø22'0.0""";"112ø58'0.0""";Tr-J;1;1
691;"51ø18'0.0""";"113ø4'0.0""";J;1;0
692;"53ø55'0.0""";"115ø34'50.0""";Tr-J;1;1
695;"52ø53'30.0""";"119ø30'55.0""";Tr;1;0
698;"49ø31'0.0""";"110ø6'0.0""";J;1;2
700;"51ø34'45.0""";"110ø20'0.0""";Tr;1;1
702;"53ø53'30.0""";"115ø36'30.0""";Tr-J;1;1
709;"49ø32'0.0""";"110ø6'0.0""";J;1;1
716;"52ø51'0.0""";"113ø46'0.0""";Tr-J;1;1
722;"50ø58'0.0""";"113ø19'0.0""";J;1;1
726;"55ø4'30.0""";"119ø58'20.0""";Tr;1;1
728;"53ø34'0.0""";"113ø12'0.0""";Tr;1;1
729;"53ø29'15.0""";"118ø53'0.0""";J;1;1
730;"51ø17'0.0""";"113ø39'0.0""";J;1;1
731;"52ø25'10.0""";"115ø26'27.0""";J;1;0
732;"52ø31'30.0""";"110ø54'45.0""";Tr;1;0
742;"51ø31'0.0""";"109ø49'0.0""";Tr-J;1;1
745;"50ø9'0.0""";"109ø53'0.0""";Tr;1;2
748;"50ø0'0.0""";"108ø9'0.0""";J;1;1
749;"52ø19'0.0""";"113ø0'0.0""";Tr;1;1
752;"50ø12'0.0""";"112ø6'0.0""";Mz;1;0
756;"52ø49'40.0""";"114ø24'55.0""";Tr-J;1;1
757;"49ø44'0.0""";"112ø21'0.0""";J;1;1
758;"52ø18'45.0""";"110ø26'0.0""";Tr;1;1
761;"50ø8'0.0""";"110ø11'0.0""";J;1;1
765;"52ø25'20.0""";"109ø36'0.0""";Tr-J;1;1
766;"49ø32'0.0""";"110ø6'0.0""";J;1;0
767;"50ø34'0.0""";"111ø12'0.0""";J;1;1
769;"50ø21'0.0""";"109ø51'0.0""";J;1;2
770;"53ø43'40.0""";"115ø12'30.0""";Tr-J;1;1
772;"53ø10'20.0""";"119ø11'35.0""";J;1;1
773;"50ø44'0.0""";"108ø40'0.0""";J;1;0
778;"53ø41'0.0""";"113ø14'30.0""";Tr;1;1
779;"49ø32'0.0""";"110ø0'0.0""";J;1;0
780;"54ø41'0.0""";"116ø26'0.0""";Tr-J;1;1
785;"50ø40'0.0""";"113ø37'0.0""";J;1;2
789;"48ø58'52.0""";"113ø39'15.0""";J;1;1
790;"50ø57'0.0""";"113ø18'0.0""";J;1;1
792;"50ø35'0.0""";"113ø52'0.0""";J;1;1
793;"54ø7'20.0""";"117ø34'0.0""";Tr-J;1;1
794;"50ø36'0.0""";"113ø54'0.0""";J;1;1
798;"52ø56'30.0""";"114ø8'30.0""";J;1;0
801;"52ø24'10.0""";"109ø33'45.0""";Tr-J;1;1
809;"50ø7'0.0""";"110ø11'0.0""";J;1;1
813;"54ø30'5.0""";"116ø53'0.0""";Tr;1;2
814;"52ø35'40.0""";"115ø17'30.0""";J;1;1
815;"49ø54'0.0""";"112ø35'0.0""";J;1;2
816;"53ø54'50.0""";"115ø38'0.0""";Tr-J;1;1
817;"53ø56'30.0""";"115ø41'10.0""";Tr-J;1;1
818;"54ø8'5.0""";"116ø29'30.0""";Tr-J;1;0
822;"51ø20'0.0""";"109ø23'0.0""";J;1;0
824;"50ø35'0.0""";"113ø53'0.0""";J;1;1
825;"52ø7'30.0""";"114ø3'0.0""";J;1;0
828;"53ø42'40.0""";"115ø9'30.0""";Tr-J;1;1
834;"51ø44'15.0""";"110ø34'30.0""";Tr;1;1
836;"52ø20'25.0""";"109ø36'25.0""";Tr-J;1;0
837;"54ø10'35.0""";"116ø10'55.0""";Tr-J;1;0
844;"49ø36'0.0""";"111ø20'0.0""";J;1;2
845;"51ø39'0.0""";"113ø17'0.0""";Tr-J;1;1
857;"50ø11'0.0""";"107ø30'30.0""";Tr;1;1
859;"50ø37'0.0""";"113ø47'0.0""";J;1;0
861;"54ø53'30.0""";"118ø39'0.0""";Tr;1;2
869;"49ø59'0.0""";"111ø12'0.0""";J;1;0
871;"51ø22'0.0""";"109ø31'0.0""";J;1;0
872;"51ø1'0.0""";"110ø11'0.0""";J;1;2
874;"49ø41'0.0""";"109ø47'0.0""";Tr;1;0
878;"52ø43'20.0""";"110ø56'30.0""";Tr;1;1
880;"49ø50'0.0""";"111ø50'0.0""";J;1;0
881;"51ø11'0.0""";"113ø12'0.0""";J;1;1
885;"50ø0'0.0""";"110ø54'0.0""";J;1;2
886;"50ø19'0.0""";"112ø47'0.0""";J;1;1
889;"53ø1'0.0""";"112ø41'0.0""";Tr-J;1;1
892;"53ø15'0.0""";"111ø57'25.0""";Tr;1;1
893;"50ø50'0.0""";"108ø23'0.0""";Tr-J;1;0
894;"51ø2'0.0""";"112ø30'0.0""";J;1;1
896;"53ø41'30.0""";"115ø6'20.0""";Tr-J;1;1
897;"53ø6'50.0""";"119ø7'0.0""";Tr;1;1
898;"49ø42'0.0""";"108ø8'0.0""";J;1;2
899;"51ø49'0.0""";"113ø11'0.0""";Tr-J;1;1
900;"54ø20'30.0""";"116ø32'55.0""";Tr;1;2
902;"50ø32'0.0""";"108ø45'0.0""";J;1;1
903;"51ø7'0.0""";"112ø7'0.0""";J;1;2
904;"54ø3'20.0""";"119ø39'30.0""";Tr;1;1
906;"53ø51'40.0""";"117ø39'20.0""";J;1;0
907;"52ø52'50.0""";"115ø49'0.0""";Mz;1;1
908;"54ø32'25.0""";"116ø53'0.0""";Tr;1;2
911;"54ø7'0.0""";"117ø35'0.0""";Tr;1;1
914;"53ø37'0.0""";"118ø34'30.0""";J;1;1
926;"50ø57'0.0""";"113ø18'0.0""";J;1;1
931;"52ø21'0.0""";"112ø57'0.0""";Tr-J;1;1
934;"54ø59'30.0""";"118ø1'15.0""";J;1;1
935;"50ø3'0.0""";"109ø42'0.0""";J;1;0
943;"53ø42'20.0""";"115ø9'0.0""";Tr-J;1;1
945;"51ø9'0.0""";"113ø18'0.0""";J;1;1
947;"54ø6'40.0""";"116ø25'45.0""";Tr-J;1;0
955;"53ø36'0.0""";"113ø28'0.0""";Tr;1;1
959;"50ø12'0.0""";"107ø28'10.0""";Tr;1;1
960;"52ø12'0.0""";"110ø19'20.0""";Tr-J;1;1
961;"54ø2'20.0""";"119ø9'0.0""";Tr;1;1
962;"53ø54'50.0""";"115ø34'30.0""";Tr-J;1;2
967;"52ø9'30.0""";"114ø30'30.0""";Tr-J;1;1
969;"50ø32'0.0""";"111ø18'0.0""";J;1;2
970;"49ø57'0.0""";"109ø32'0.0""";Mz;1;2
972;"53ø44'10.0""";"115ø15'0.0""";Tr-J;1;1
986;"50ø9'0.0""";"109ø52'0.0""";Tr;1;2
988;"49ø33'0.0""";"108ø50'0.0""";Tr;1;1
989;"51ø8'0.0""";"112ø57'0.0""";J;1;1
990;"50ø56'0.0""";"113ø18'0.0""";J;1;1
994;"49ø41'0.0""";"109ø46'0.0""";Tr;1;1
998;"49ø29'0.0""";"110ø48'0.0""";J;1;2
999;"51ø21'0.0""";"113ø39'0.0""";J;1;2
1001;"50ø36'0.0""";"113ø54'0.0""";J;1;2
1009;"51ø19'0.0""";"107ø35'25.0""";Tr;1;1
1010;"50ø12'0.0""";"114ø7'0.0""";J;1;1
1014;"52ø49'0.0""";"114ø33'40.0""";Tr-J;1;1
1016;"51ø9'0.0""";"108ø41'0.0""";Tr-J;1;1
1018;"50ø21'0.0""";"111ø18'0.0""";J;1;2
1021;"50ø56'0.0""";"113ø18'0.0""";J;1;1
1023;"53ø42'20.0""";"115ø8'0.0""";Tr-J;1;1
1024;"53ø12'20.0""";"111ø15'0.0""";Tr-J;1;1
1025;"53ø41'10.0""";"115ø5'20.0""";Tr-J;1;1
1026;"49ø22'0.0""";"109ø24'0.0""";Mz;1;2
1027;"49ø53'0.0""";"110ø7'0.0""";Tr;1;0
1028;"49ø24'0.0""";"109ø12'0.0""";Mz;1;0
1029;"50ø0'0.0""";"108ø10'0.0""";J;1;1
1030;"50ø31'0.0""";"111ø10'0.0""";J;1;1
1038;"51ø40'0.0""";"113ø17'0.0""";Tr-J;1;1
1040;"54ø10'0.0""";"117ø44'20.0""";Tr-J;1;1
1043;"49ø44'0.0""";"112ø22'0.0""";J;1;1
1044;"52ø21'0.0""";"112ø57'0.0""";Tr-J;1;1
1045;"53ø55'30.0""";"115ø45'50.0""";Tr-J;1;1
1048;"53ø42'50.0""";"115ø11'50.0""";Tr-J;1;0
1049;"49ø24'0.0""";"109ø28'0.0""";Mz;1;1
1052;"56ø1'0.0""";"119ø2'30.0""";Mz;1;1
1053;"53ø46'0.0""";"115ø18'0.0""";Tr-J;1;0
1054;"50ø32'0.0""";"111ø10'0.0""";J;1;1
1063;"51ø31'0.0""";"113ø10'0.0""";Tr-J;1;1
1064;"56ø20'20.0""";"118ø18'10.0""";Mz;1;1
1065;"54ø22'0.0""";"116ø58'0.0""";Tr-J;1;0
1066;"53ø56'0.0""";"116ø23'0.0""";Tr;1;2
1067;"53ø19'20.0""";"111ø56'0.0""";Tr;1;1
1068;"49ø45'0.0""";"112ø22'0.0""";J;1;2
1072;"50ø41'0.0""";"113ø33'0.0""";J;1;2
1073;"50ø56'0.0""";"113ø18'0.0""";J;1;1
1077;"56ø3'50.0""";"118ø42'30.0""";Mz;1;1
1078;"51ø29'0.0""";"113ø17'0.0""";J;1;1
1079;"53ø26'15.0""";"116ø14'0.0""";Tr;1;0
1080;"51ø17'0.0""";"113ø53'0.0""";J;1;2
1083;"49ø33'0.0""";"109ø47'0.0""";Mz;1;1
1084;"54ø53'15.0""";"117ø32'35.0""";Tr;1;1
1104;"49ø45'0.0""";"112ø22'0.0""";J;1;1
1106;"51ø34'30.0""";"110ø22'0.0""";Tr;1;1
1107;"54ø48'15.0""";"118ø37'0.0""";Tr;1;2
1112;"52ø22'0.0""";"112ø57'0.0""";Tr-J;1;1
1113;"54ø12'10.0""";"119ø24'30.0""";Tr;1;2
1115;"49ø30'0.0""";"109ø24'0.0""";Mz;1;2
1122;"51ø34'0.0""";"110ø22'0.0""";Tr-J;1;1
1128;"56ø4'30.0""";"118ø47'30.0""";Mz;1;1
1129;"52ø23'20.0""";"115ø55'0.0""";J;1;2
1130;"54ø5'20.0""";"116ø40'0.0""";Tr-J;1;0
1133;"53ø15'0.0""";"117ø6'30.0""";J;1;1
1135;"51ø14'30.0""";"107ø31'15.0""";Tr;1;1
1137;"51ø8'0.0""";"112ø56'0.0""";J;1;2
1139;"53ø15'10.0""";"111ø57'20.0""";Tr;1;1
1140;"51ø44'0.0""";"114ø55'0.0""";Tr;1;2
1144;"51ø45'0.0""";"111ø38'0.0""";Tr-J;1;1
1145;"50ø11'0.0""";"108ø18'0.0""";Tr;1;1
1146;"51ø31'0.0""";"113ø9'0.0""";Tr-J;1;0
1147;"50ø59'0.0""";"110ø23'0.0""";J;1;0
1148;"49ø36'0.0""";"109ø28'0.0""";Mz;1;0
1149;"52ø49'0.0""";"114ø32'20.0""";Tr-J;1;1
1150;"50ø27'0.0""";"108ø38'0.0""";J;1;1
1151;"54ø19'40.0""";"116ø57'40.0""";Tr;1;0
1153;"53ø13'25.0""";"111ø58'20.0""";Tr;1;1
1155;"50ø10'0.0""";"110ø26'0.0""";Tr;1;2
1157;"50ø8'0.0""";"109ø58'0.0""";J;1;2
1158;"54ø40'0.0""";"116ø20'0.0""";Tr-J;1;1
1159;"50ø5'0.0""";"109ø51'0.0""";J;1;1
1161;"53ø43'0.0""";"115ø10'0.0""";Tr-J;1;1
1166;"51ø8'0.0""";"112ø56'0.0""";J;1;1
1168;"52ø6'50.0""";"115ø58'30.0""";J;1;0
1170;"50ø18'0.0""";"110ø2'0.0""";J;1;1
1171;"49ø45'0.0""";"112ø22'0.0""";J;1;2
1175;"51ø22'0.0""";"108ø21'0.0""";Tr-J;1;0
1176;"52ø54'30.0""";"110ø6'0.0""";Tr-J;1;1
1178;"52ø33'45.0""";"115ø38'0.0""";Tr;1;2
1180;"53ø41'50.0""";"115ø6'10.0""";Tr-J;1;2
1186;"49ø39'0.0""";"112ø56'0.0""";J;1;1
1189;"51ø38'0.0""";"113ø15'0.0""";Tr-J;1;1
1190;"50ø37'0.0""";"113ø36'0.0""";J;1;2
1191;"52ø3'30.0""";"114ø20'50.0""";J;1;1
1192;"51ø34'0.0""";"113ø16'0.0""";J;1;0
