;Latitude;Longitude;time;area;0
1;"44ø31'30.0""";"138ø37'30.0""";K;2;0
2;"54ø12'10.0""";"119ø24'0.0""";Tr;1;0
3;"62ø36'0.0""";"155ø36'0.0""";K;3;1
4;"61ø35'0.0""";"146ø2'0.0""";K;3;0
5;"68ø55'0.0""";"164ø24'0.0""";K;4;0
6;"50ø42'0.0""";"113ø42'0.0""";J;1;1
7;"47ø30'0.0""";"136ø27'0.0""";K;2;3
8;"48ø14'0.0""";"137ø28'0.0""";K;2;1
9;"50ø16'0.0""";"112ø59'0.0""";J;1;0
10;"51ø3'0.0""";"113ø33'0.0""";J;1;0
11;"50ø41'0.0""";"110ø44'0.0""";J;1;1
12;"61ø19'0.0""";"149ø14'0.0""";K;3;4
13;"46ø11'26.0""";"135ø51'32.0""";K;2;1
14;"52ø1'20.0""";"114ø21'20.0""";J;1;0
15;"69ø32'0.0""";"149ø32'0.0""";K;3;0
16;"52ø32'0.0""";"135ø12'0.0""";K;2;0
17;"54ø0'30.0""";"117ø48'20.0""";Tr;1;0
18;"69ø35'0.0""";"141ø34'0.0""";K;3;0
19;"65ø49'0.0""";"135ø20'0.0""";K;3;2
20;"52ø23'0.0""";"134ø38'0.0""";K;2;0
21;"63ø38'0.0""";"175ø38'0.0""";K;4;4
22;"61ø50'0.0""";"146ø39'0.0""";K;3;0
23;"50ø17'0.0""";"113ø25'0.0""";J;1;0
25;"52ø6'50.0""";"115ø58'50.0""";J;1;1
26;"65ø3'0.0""";"145ø40'0.0""";K;3;0
27;"61ø46'0.0""";"152ø35'0.0""";K;3;0
28;"44ø32'10.0""";"134ø14'35.0""";K;2;3
29;"62ø24'0.0""";"174ø25'0.0""";K;4;0
30;"66ø20'0.0""";"137ø50'0.0""";K;3;0
31;"51ø17'0.0""";"113ø36'0.0""";J;1;2
33;"60ø30'0.0""";"142ø4'0.0""";K;3;0
34;"52ø25'0.0""";"134ø13'0.0""";K;2;1
35;"51ø26'0.0""";"108ø44'0.0""";Tr-J;1;4
36;"51ø49'0.0""";"111ø25'0.0""";Tr-J;1;4
37;"49ø5'0.0""";"137ø35'0.0""";Pg;2;1
38;"45ø37'30.0""";"135ø8'57.0""";K;2;0
39;"51ø7'0.0""";"112ø52'0.0""";J;1;1
40;"44ø27'35.0""";"136ø3'0.0""";Pg;2;4
41;"54ø20'0.0""";"117ø57'40.0""";J;1;1
42;"61ø17'0.0""";"149ø23'0.0""";K;3;2
43;"67ø50'0.0""";"178ø50'0.0""WW";K;5;1
44;"52ø28'0.0""";"140ø19'0.0""";Pg;2;4
45;"50ø12'0.0""";"112ø39'0.0""";J;1;4
46;"50ø56'0.0""";"113ø18'0.0""";J;1;4
47;"47ø27'48.0""";"138ø23'24.0""";Pg;2;1
48;"60ø27'0.0""";"146ø53'0.0""";K;3;2
49;"52ø6'50.0""";"115ø58'0.0""";J;1;1
50;"61ø19'0.0""";"149ø15'0.0""";K;3;0
51;"51ø5'0.0""";"113ø33'0.0""";J;1;4
52;"49ø49'0.0""";"139ø9'0.0""";Pg;2;4
53;"67ø57'0.0""";"177ø19'0.0""";K;4;2
54;"62ø45'0.0""";"158ø49'0.0""";K;3;4
55;"53ø35'30.0""";"118ø31'50.0""";J;1;1
56;"50ø23'0.0""";"111ø37'0.0""";J;1;0
57;"52ø37'0.0""";"133ø30'0.0""";Pg;2;1
58;"52ø28'0.0""";"140ø16'0.0""";Pg;2;2
59;"51ø45'30.0""";"107ø35'0.0""";Tr;1;2
60;"52ø30'30.0""";"114ø2'0.0""";Tr;1;2
61;"52ø36'30.0""";"115ø19'30.0""";J;1;2
62;"67ø13'0.0""";"179ø20'0.0""";K;4;0
63;"69ø55'0.0""";"140ø42'0.0""";K;3;1
64;"46ø16'0.0""";"135ø27'40.0""";K;2;2
65;"53ø53'40.0""";"115ø39'0.0""";Tr-J;1;2
66;"47ø14'20.0""";"137ø53'20.0""";K;2;4
67;"65ø42'0.0""";"178ø4'0.0""WW";Pg;5;4
69;"61ø55'0.0""";"156ø21'0.0""";K;3;0
70;"49ø30'0.0""";"113ø6'0.0""";J;1;4
72;"66ø34'0.0""";"171ø55'0.0""";K;4;4
73;"52ø11'40.0""";"110ø13'30.0""";Tr-J;1;2
74;"43ø53'35.0""";"135ø6'11.0""";K;2;0
75;"52ø29'0.0""";"139ø59'0.0""";K;2;0
76;"51ø5'0.0""";"113ø12'0.0""";J;1;2
77;"50ø35'0.0""";"109ø31'0.0""";Tr;1;2
78;"61ø27'0.0""";"155ø51'0.0""";K;3;4
79;"60ø42'0.0""";"152ø32'0.0""";K;3;1
80;"61ø40'0.0""";"155ø19'0.0""";K;3;2
81;"60ø46'0.0""";"153ø20'0.0""";K;3;4
82;"46ø0'5.0""";"135ø18'17.0""";K;2;1
83;"53ø52'0.0""";"136ø34'0.0""";Pg;2;4
84;"52ø23'15.0""";"114ø15'40.0""";J;1;2
86;"47ø27'0.0""";"138ø4'30.0""";Pg;2;0
87;"53ø19'30.0""";"112ø36'0.0""";Tr;1;4
88;"52ø6'50.0""";"115ø58'30.0""";J;1;2
89;"61ø21'0.0""";"146ø16'0.0""";K;3;1
90;"45ø32'49.0""";"134ø45'0.0""";K;2;4
91;"62ø25'0.0""";"156ø10'0.0""";K;3;2
92;"67ø21'0.0""";"175ø40'0.0""";K;4;4
93;"60ø12'0.0""";"151ø5'0.0""";K;3;0
94;"63ø16'0.0""";"152ø10'0.0""";J;3;1
95;"52ø6'50.0""";"115ø58'30.0""";J;1;1
96;"48ø34'0.0""";"138ø52'0.0""";Pg;2;0
97;"62ø19'0.0""";"155ø30'0.0""";K;3;2
98;"68ø2'0.0""";"137ø9'0.0""";K;3;1
99;"62ø39'0.0""";"155ø41'0.0""";K;3;0
100;"61ø41'0.0""";"151ø26'0.0""";K;3;1
101;"48ø13'0.0""";"138ø41'0.0""";Pg;2;3
102;"63ø35'0.0""";"175ø24'0.0""";K;4;0
103;"53ø6'30.0""";"112ø52'40.0""";Tr;1;0
104;"52ø37'0.0""";"118ø29'0.0""";J;1;4
105;"43ø38'45.0""";"135ø12'47.0""";Pg;2;4
106;"52ø37'50.0""";"117ø36'30.0""";Tr;1;2
107;"69ø58'0.0""";"171ø32'0.0""";K;4;1
109;"61ø16'0.0""";"149ø11'0.0""";K;3;4
110;"46ø29'30.0""";"138ø13'56.0""";K;2;1
111;"66ø24'0.0""";"174ø53'0.0""WW";K;5;0
112;"65ø3'0.0""";"146ø4'0.0""";J;3;2
113;"50ø34'0.0""";"134ø13'0.0""";K;2;1
114;"62ø8'0.0""";"152ø8'0.0""";K;3;0
115;"69ø44'0.0""";"171ø50'0.0""";K;4;4
118;"60ø46'0.0""";"154ø21'0.0""";K;3;4
119;"69ø36'0.0""";"150ø29'0.0""";K;3;4
121;"61ø19'0.0""";"149ø19'0.0""";K;3;4
123;"52ø8'20.0""";"116ø2'30.0""";J;1;0
124;"52ø47'20.0""";"110ø14'10.0""";Tr-J;1;4
125;"61ø21'0.0""";"151ø46'0.0""";K;3;0
126;"52ø6'50.0""";"115ø59'20.0""";J;1;1
127;"49ø35'0.0""";"108ø53'0.0""";J;1;4
129;"61ø23'0.0""";"151ø47'0.0""";K;3;1
130;"61ø50'0.0""";"161ø9'0.0""";K;4;2
131;"62ø2'0.0""";"141ø2'0.0""";K;3;4
133;"61ø23'0.0""";"151ø50'0.0""";K;3;1
134;"67ø51'0.0""";"179ø17'0.0""WW";K;5;0
135;"51ø15'0.0""";"113ø35'0.0""";J;1;2
136;"52ø6'50.0""";"115ø59'20.0""";J;1;2
138;"51ø27'10.0""";"108ø44'20.0""";Tr-J;1;2
139;"52ø48'40.0""";"114ø28'50.0""";Tr-J;1;2
140;"52ø29'40.0""";"115ø29'50.0""";J;1;0
141;"52ø26'20.0""";"117ø12'55.0""";Tr;1;0
142;"52ø37'25.0""";"115ø23'20.0""";J;1;1
143;"49ø12'0.0""";"137ø29'0.0""";Tr;2;1
145;"52ø29'0.0""";"134ø13'0.0""";K;2;0
146;"50ø43'0.0""";"113ø45'0.0""";J;1;1
147;"52ø56'50.0""";"114ø5'0.0""";J;1;2
149;"45ø52'20.0""";"135ø22'35.0""";K;2;4
151;"50ø7'0.0""";"110ø7'0.0""";J;1;2
152;"47ø27'48.0""";"138ø23'24.0""";Pg;2;1
153;"51ø45'40.0""";"107ø32'0.0""";Tr;1;1
154;"53ø56'10.0""";"115ø43'0.0""";Tr-J;1;2
155;"50ø23'0.0""";"110ø44'0.0""";J;1;1
156;"67ø59'0.0""";"177ø32'0.0""";K;4;0
157;"48ø54'0.0""";"138ø59'0.0""";Pg;2;1
158;"69ø18'0.0""";"143ø5'0.0""";K;3;0
159;"62ø32'0.0""";"155ø49'0.0""";K;3;4
160;"45ø49'20.0""";"135ø20'40.0""";K;2;1
161;"47ø49'13.0""";"138ø8'10.0""";K;2;2
162;"45ø36'27.0""";"134ø51'30.0""";K;2;1
163;"49ø23'0.0""";"139ø33'0.0""";Pg;2;1
164;"64ø32'0.0""";"146ø32'0.0""";K;3;0
165;"48ø12'0.0""";"137ø19'0.0""";K;2;4
166;"45ø32'53.0""";"136ø56'35.0""";K;2;4
167;"62ø17'0.0""";"148ø47'0.0""";J;3;2
168;"52ø10'10.0""";"115ø0'50.0""";Tr-J;1;0
169;"50ø27'0.0""";"133ø25'0.0""";K;2;0
170;"52ø13'0.0""";"134ø21'0.0""";K;2;1
171;"45ø39'0.0""";"134ø48'30.0""";K;2;2
172;"63ø36'0.0""";"147ø52'0.0""";J;3;4
173;"60ø57'0.0""";"153ø55'0.0""";K;3;1
174;"59ø55'0.0""";"139ø18'0.0""";K;3;0
175;"53ø56'40.0""";"115ø42'10.0""";Tr-J;1;1
176;"53ø50'0.0""";"115ø16'40.0""";Tr-J;1;0
177;"51ø12'0.0""";"113ø12'0.0""";J;1;0
178;"50ø15'0.0""";"112ø49'0.0""";J;1;0
179;"50ø27'0.0""";"133ø28'0.0""";K;2;0
180;"69ø53'0.0""";"140ø8'0.0""";K;3;2
181;"67ø52'0.0""";"179ø21'0.0""WW";K;5;0
182;"60ø29'40.0""";"142ø1'20.0""";K;3;0
183;"51ø15'0.0""";"134ø11'0.0""";K;2;2
184;"44ø32'30.0""";"135ø42'10.0""";Pg;2;2
185;"52ø34'20.0""";"115ø15'30.0""";J;1;0
186;"50ø6'0.0""";"109ø46'0.0""";Tr;1;4
187;"69ø43'0.0""";"176ø5'0.0""";K;4;4
189;"66ø36'0.0""";"179ø3'0.0""WW";K;5;2
190;"60ø32'0.0""";"149ø43'0.0""";K;3;4
191;"51ø8'0.0""";"112ø57'0.0""";J;1;4
192;"53ø9'0.0""";"140ø58'0.0""";Pg;2;0
193;"52ø15'40.0""";"110ø15'40.0""";Tr-J;1;0
194;"45ø36'5.0""";"136ø35'50.0""";K;2;0
195;"62ø23'0.0""";"149ø17'0.0""";K;3;4
196;"60ø35'0.0""";"149ø41'0.0""";K;3;4
197;"62ø10'0.0""";"155ø13'0.0""";K;3;2
198;"47ø10'25.0""";"137ø7'40.0""";K;2;4
199;"53ø16'0.0""";"111ø59'30.0""";J;1;0
200;"50ø0'0.0""";"112ø35'0.0""";J;1;1
201;"54ø5'35.0""";"116ø21'10.0""";Tr-J;1;0
202;"51ø21'0.0""";"134ø34'0.0""";K;2;0
203;"52ø8'0.0""";"112ø40'0.0""";J;1;0
204;"49ø37'0.0""";"110ø23'0.0""";J;1;4
205;"48ø13'0.0""";"136ø30'0.0""";K;2;2
206;"47ø48'25.0""";"138ø4'25.0""";K;2;0
207;"53ø4'0.0""";"133ø15'0.0""";K;2;1
208;"44ø39'20.0""";"136ø12'5.0""";Pg;2;2
209;"59ø42'0.0""";"150ø53'0.0""";K;3;0
210;"62ø38'0.0""";"156ø4'0.0""";K;3;0
211;"49ø44'0.0""";"109ø3'0.0""";J;1;2
212;"53ø53'50.0""";"115ø37'30.0""";Tr-J;1;2
213;"52ø34'20.0""";"115ø15'30.0""";J;1;0
214;"50ø9'0.0""";"109ø55'0.0""";J;1;0
215;"44ø23'40.0""";"133ø1'20.0""";K;2;2
216;"61ø58'0.0""";"156ø19'0.0""";K;3;0
217;"66ø58'0.0""";"135ø48'0.0""";K;3;0
218;"51ø18'0.0""";"113ø35'0.0""";J;1;0
219;"43ø37'58.0""";"135ø12'59.0""";Pg;2;1
220;"53ø44'0.0""";"115ø17'30.0""";Tr-J;1;1
221;"62ø35'0.0""";"155ø35'0.0""";K;3;1
222;"67ø23'0.0""";"156ø33'0.0""";K;3;4
223;"50ø42'0.0""";"113ø33'0.0""";J;1;4
225;"49ø13'0.0""";"138ø0'0.0""";K;2;4
226;"63ø53'0.0""";"157ø53'0.0""";Pg;3;2
227;"47ø27'0.0""";"138ø43'0.0""";Pg;2;0
228;"51ø12'0.0""";"112ø52'0.0""";J;1;4
229;"45ø37'49.0""";"134ø46'20.0""";K;2;1
230;"53ø43'30.0""";"115ø12'30.0""";Tr-J;1;0
231;"69ø58'0.0""";"171ø38'0.0""";K;4;1
232;"67ø50'0.0""";"179ø10'0.0""WW";K;5;2
233;"50ø50'0.0""";"108ø22'0.0""";Tr-J;1;4
235;"45ø6'0.0""";"136ø45'0.0""";Pg;2;4
236;"44ø27'50.0""";"135ø13'7.0""";Pg;2;4
239;"48ø12'0.0""";"136ø30'0.0""";K;2;1
240;"52ø56'0.0""";"114ø6'30.0""";J;1;1
241;"44ø50'30.0""";"135ø3'20.0""";K;2;1
242;"44ø29'5.0""";"134ø15'7.0""";K;2;1
243;"47ø24'6.0""";"138ø6'54.0""";K;2;1
244;"45ø36'0.0""";"136ø39'30.0""";Pg;2;4
245;"61ø18'0.0""";"142ø5'0.0""";K;3;1
246;"45ø49'15.0""";"135ø38'10.0""";K;2;4
247;"43ø6'53.0""";"133ø25'18.0""";K;2;2
248;"62ø27'0.0""";"155ø50'0.0""";K;3;2
249;"50ø19'0.0""";"112ø48'0.0""";J;1;1
251;"62ø36'0.0""";"155ø53'0.0""";K;3;4
252;"53ø31'30.0""";"118ø49'40.0""";J;1;4
253;"53ø44'20.0""";"115ø23'10.0""";Tr-J;1;0
254;"46ø37'10.0""";"138ø14'55.0""";Pg;2;1
255;"54ø0'30.0""";"117ø48'40.0""";J;1;1
257;"50ø32'0.0""";"111ø11'0.0""";J;1;1
258;"62ø27'0.0""";"155ø58'0.0""";K;3;1
259;"61ø50'0.0""";"156ø29'0.0""";K;3;2
260;"51ø43'0.0""";"113ø12'0.0""";Tr-J;1;2
261;"53ø54'50.0""";"115ø33'0.0""";Tr-J;1;0
263;"61ø22'0.0""";"151ø50'0.0""";K;3;2
265;"61ø8'0.0""";"151ø4'0.0""";K;3;1
266;"69ø44'0.0""";"171ø55'0.0""";K;4;1
267;"49ø31'0.0""";"110ø6'0.0""";J;1;3
269;"45ø44'30.0""";"134ø46'36.0""";K;2;4
270;"44ø52'7.0""";"136ø9'50.0""";Pg;2;1
271;"44ø31'8.0""";"134ø12'58.0""";K;2;0
272;"50ø2'0.0""";"110ø55'0.0""";J;1;3
273;"69ø25'0.0""";"176ø40'0.0""";K;4;2
275;"62ø17'0.0""";"155ø30'0.0""";K;3;2
276;"59ø55'0.0""";"144ø5'0.0""";K;3;3
278;"51ø8'0.0""";"113ø34'0.0""";J;1;2
279;"65ø45'0.0""";"141ø5'0.0""";K;3;0
280;"49ø19'0.0""";"139ø13'0.0""";Pg;2;0
281;"66ø26'0.0""";"175ø21'0.0""WW";K;5;0
282;"53ø55'20.0""";"115ø42'30.0""";Tr-J;1;0
283;"52ø58'0.0""";"112ø42'40.0""";Tr;1;1
284;"49ø25'0.0""";"139ø17'0.0""";Pg;2;1
285;"53ø40'0.0""";"118ø37'0.0""";J;1;0
286;"51ø9'0.0""";"133ø57'0.0""";K;2;2
287;"67ø41'0.0""";"139ø49'0.0""";K;3;4
288;"51ø45'30.0""";"107ø35'0.0""";Tr;1;2
289;"47ø14'0.0""";"137ø53'35.0""";K;2;2
290;"54ø22'30.0""";"116ø59'35.0""";Tr-J;1;0
291;"51ø17'0.0""";"108ø30'0.0""";J;1;0
292;"49ø16'0.0""";"139ø9'0.0""";Pg;2;1
293;"61ø8'0.0""";"151ø3'0.0""";K;3;2
294;"50ø37'0.0""";"113ø43'0.0""";J;1;0
295;"69ø46'0.0""";"142ø12'0.0""";K;3;2
296;"66ø1'0.0""";"142ø7'0.0""";K;3;1
297;"45ø31'42.0""";"134ø41'0.0""";K;2;0
298;"61ø18'0.0""";"149ø10'0.0""";K;3;1
299;"44ø27'0.0""";"134ø20'29.0""";K;2;4
300;"53ø41'50.0""";"115ø6'10.0""";Tr-J;1;1
301;"62ø3'0.0""";"141ø2'0.0""";K;3;4
302;"68ø3'0.0""";"179ø30'0.0""WW";K;5;1
303;"51ø38'40.0""";"110ø19'20.0""";J;1;0
304;"62ø41'0.0""";"155ø55'0.0""";K;3;0
305;"62ø22'0.0""";"139ø53'0.0""";K;3;1
308;"62ø2'0.0""";"155ø15'0.0""";K;3;1
309;"66ø21'0.0""";"174ø52'0.0""WW";K;5;0
310;"62ø10'0.0""";"155ø13'0.0""";K;3;1
312;"60ø39'0.0""";"149ø30'0.0""";K;3;2
313;"51ø26'20.0""";"108ø44'30.0""";Tr-J;1;1
314;"53ø49'0.0""";"140ø1'0.0""";Pg;2;4
315;"61ø55'0.0""";"139ø25'0.0""";K;3;2
316;"53ø57'0.0""";"115ø42'0.0""";Tr-J;1;2
317;"51ø13'50.0""";"107ø34'0.0""";Tr;1;2
318;"60ø38'0.0""";"149ø30'0.0""";K;3;4
319;"69ø43'0.0""";"141ø41'0.0""";K;3;0
320;"52ø6'50.0""";"115ø58'30.0""";J;1;2
321;"52ø6'50.0""";"115ø58'30.0""";J;1;4
322;"60ø29'45.0""";"142ø5'20.0""";K;3;4
323;"63ø58'0.0""";"163ø28'0.0""";K;4;1
324;"51ø7'0.0""";"113ø15'0.0""";J;1;2
325;"53ø50'10.0""";"115ø18'10.0""";Tr-J;1;1
326;"61ø1'0.0""";"150ø5'0.0""";K;3;1
327;"54ø49'15.0""";"117ø45'20.0""";J;1;1
328;"54ø12'10.0""";"119ø24'0.0""";Tr;1;0
329;"53ø56'0.0""";"115ø39'10.0""";Tr;1;0
330;"67ø18'30.0""";"156ø52'0.0""";K;3;0
331;"61ø42'0.0""";"165ø1'0.0""";K;4;4
332;"70ø10'0.0""";"140ø39'0.0""";K;3;2
333;"53ø53'40.0""";"115ø37'10.0""";Tr-J;1;2
334;"53ø27'0.0""";"118ø51'30.0""";Tr-J;1;2
335;"44ø47'0.0""";"133ø0'0.0""";K;2;1
336;"64ø52'0.0""";"175ø31'0.0""WW";K;5;2
338;"67ø56'0.0""";"178ø5'0.0""";K;4;0
339;"69ø58'0.0""";"140ø41'0.0""";K;3;1
340;"50ø15'0.0""";"110ø5'0.0""";J;1;1
341;"63ø37'0.0""";"147ø53'0.0""";J;3;1
342;"44ø26'55.0""";"134ø20'2.0""";Pg;2;4
344;"53ø15'20.0""";"111ø56'45.0""";Tr;1;1
345;"69ø18'0.0""";"143ø5'0.0""";K;3;2
346;"53ø23'5.0""";"116ø58'40.0""";J;1;0
347;"51ø33'0.0""";"135ø38'0.0""";K;2;4
348;"53ø43'50.0""";"115ø18'50.0""";Tr-J;1;2
349;"53ø55'30.0""";"115ø42'30.0""";Tr-J;1;4
350;"61ø18'0.0""";"149ø10'0.0""";K;3;4
352;"69ø46'0.0""";"171ø38'0.0""";K;4;1
354;"44ø29'10.0""";"136ø6'40.0""";Pg;2;1
355;"62ø37'0.0""";"155ø40'0.0""";K;3;0
356;"61ø43'0.0""";"150ø30'0.0""";K;3;0
357;"53ø54'50.0""";"115ø33'0.0""";Tr-J;1;4
358;"52ø11'40.0""";"110ø21'40.0""";Tr-J;1;0
359;"66ø17'0.0""";"139ø47'0.0""";K;3;2
360;"51ø42'0.0""";"113ø12'0.0""";Tr-J;1;1
361;"69ø3'0.0""";"174ø10'0.0""";Mz;4;4
362;"52ø30'0.0""";"110ø23'30.0""";Tr-J;1;1
363;"51ø27'0.0""";"140ø26'0.0""";Pg;2;0
364;"51ø28'0.0""";"113ø22'0.0""";J;1;2
365;"53ø53'25.0""";"115ø34'20.0""";Tr-J;1;4
366;"50ø56'0.0""";"113ø18'0.0""";J;1;2
368;"65ø28'0.0""";"161ø16'0.0""";K;4;4
369;"49ø3'0.0""";"139ø2'0.0""";Pg;2;2
370;"53ø47'20.0""";"119ø35'54.0""";K;1;0
371;"69ø2'0.0""";"174ø7'0.0""";K;4;0
372;"69ø56'0.0""";"171ø38'0.0""";K;4;2
373;"65ø53'0.0""";"176ø50'0.0""WW";K;5;2
374;"61ø9'0.0""";"151ø3'0.0""";K;3;1
375;"53ø18'0.0""";"112ø51'0.0""";Tr;1;0
376;"63ø14'0.0""";"152ø11'0.0""";J;3;0
377;"67ø59'18.0""";"177ø28'30.0""";K;4;1
379;"53ø55'30.0""";"115ø42'30.0""";Tr-J;1;4
380;"52ø26'0.0""";"115ø29'0.0""";J;1;2
381;"51ø40'0.0""";"113ø18'0.0""";Tr-J;1;0
382;"59ø51'0.0""";"144ø10'0.0""";Pg;3;1
383;"68ø2'0.0""";"178ø42'0.0""WW";K;5;2
384;"51ø43'0.0""";"108ø2'0.0""";Tr-J;1;1
385;"61ø19'0.0""";"149ø11'0.0""";K;3;2
386;"62ø3'0.0""";"152ø55'0.0""";K;3;2
387;"45ø29'0.0""";"137ø3'0.0""";K;2;4
388;"62ø10'0.0""";"152ø5'0.0""";K;3;4
389;"52ø40'45.0""";"110ø57'15.0""";Tr;1;4
390;"69ø56'0.0""";"141ø25'0.0""";K;3;1
391;"61ø22'0.0""";"146ø12'0.0""";K;3;1
392;"64ø17'0.0""";"172ø40'0.0""";K;4;4
393;"51ø28'20.0""";"108ø40'0.0""";Tr-J;1;2
394;"53ø55'40.0""";"115ø42'50.0""";Tr-J;1;2
395;"61ø18'0.0""";"149ø12'0.0""";K;3;0
396;"53ø55'40.0""";"115ø32'30.0""";Tr-J;1;4
397;"62ø42'0.0""";"155ø42'0.0""";K;3;1
399;"45ø55'0.0""";"135ø30'0.0""";K;2;0
400;"69ø33'0.0""";"149ø22'0.0""";K;3;0
401;"61ø18'0.0""";"149ø10'0.0""";K;3;1
402;"52ø29'0.0""";"139ø50'0.0""";K;2;2
403;"47ø29'40.0""";"138ø53'4.0""";K;2;4
405;"50ø13'0.0""";"110ø6'0.0""";J;1;0
406;"52ø58'0.0""";"112ø42'40.0""";Tr;1;0
407;"69ø49'0.0""";"142ø14'0.0""";K;3;1
408;"52ø25'10.0""";"116ø25'27.0""";J;1;0
409;"45ø40'10.0""";"134ø46'45.0""";K;2;0
410;"63ø54'0.0""";"146ø51'0.0""";J;3;1
411;"44ø36'20.0""";"135ø33'30.0""";Pg;2;0
412;"43ø38'51.0""";"133ø54'44.0""";K;2;0
413;"50ø41'0.0""";"113ø40'0.0""";J;1;1
414;"52ø51'20.0""";"117ø17'20.0""";J;1;2
416;"67ø4'0.0""";"158ø25'0.0""";K;3;1
417;"50ø0'0.0""";"111ø30'0.0""";J;1;1
418;"45ø51'29.0""";"134ø30'0.0""";K;2;2
419;"53ø54'50.0""";"115ø34'30.0""";Tr-J;1;4
420;"61ø21'0.0""";"148ø18'0.0""";K;3;0
421;"50ø12'0.0""";"110ø6'0.0""";J;1;4
422;"53ø56'10.0""";"115ø43'0.0""";Tr-J;1;0
423;"62ø11'0.0""";"139ø53'0.0""";K;3;1
424;"47ø13'40.0""";"137ø52'40.0""";K;2;1
425;"47ø0'8.0""";"137ø13'45.0""";K;2;1
426;"51ø4'0.0""";"113ø3'0.0""";J;1;4
427;"65ø34'24.0""";"179ø51'0.0""";K;4;0
428;"68ø8'0.0""";"136ø27'0.0""";K;3;3
429;"62ø5'0.0""";"164ø12'0.0""";K;4;1
430;"53ø50'30.0""";"117ø38'20.0""";J;1;1
431;"53ø30'50.0""";"116ø48'20.0""";J;1;1
432;"59ø52'0.0""";"139ø9'0.0""";K;3;0
433;"62ø11'0.0""";"139ø53'0.0""";K;3;2
434;"51ø40'0.0""";"113ø16'0.0""";Tr-J;1;2
435;"49ø37'42.0""";"107ø33'18.0""";Tr-J;1;2
436;"50ø11'30.0""";"107ø25'20.0""";Tr;1;0
437;"43ø56'0.0""";"135ø25'0.0""";K;2;0
438;"51ø30'0.0""";"113ø21'0.0""";J;1;4
439;"53ø14'30.0""";"111ø57'50.0""";Tr;1;2
440;"66ø16'0.0""";"139ø47'0.0""";K;3;4
441;"62ø20'0.0""";"148ø1'0.0""";J;3;1
442;"53ø49'0.0""";"140ø1'0.0""";Pg;2;0
443;"52ø56'40.0""";"114ø5'0.0""";J;1;0
444;"51ø24'0.0""";"113ø20'0.0""";J;1;1
445;"62ø37'0.0""";"155ø38'0.0""";K;3;0
446;"69ø48'0.0""";"171ø29'0.0""";K;4;2
447;"52ø47'0.0""";"110ø13'30.0""";Tr-J;1;1
448;"63ø4'0.0""";"139ø11'0.0""";K;3;1
449;"63ø2'0.0""";"155ø21'0.0""";K;3;0
451;"61ø21'0.0""";"149ø13'0.0""";K;3;1
452;"44ø50'0.0""";"136ø0'0.0""";K;2;2
453;"69ø16'0.0""";"171ø25'0.0""";K;4;1
454;"61ø18'0.0""";"149ø20'0.0""";K;3;4
455;"51ø28'20.0""";"108ø40'0.0""";Tr-J;1;4
456;"51ø17'0.0""";"112ø7'0.0""";J;1;2
457;"61ø7'0.0""";"148ø30'0.0""";K;3;0
458;"53ø57'0.0""";"115ø42'0.0""";Tr-J;1;1
460;"52ø10'10.0""";"110ø22'30.0""";Tr-J;1;1
461;"54ø36'0.0""";"133ø28'0.0""";K;2;0
462;"64ø57'0.0""";"140ø7'0.0""";K;3;2
463;"53ø32'0.0""";"113ø12'0.0""";Tr;1;2
464;"47ø22'42.0""";"138ø6'6.0""";K;2;2
465;"52ø55'30.0""";"114ø2'10.0""";Tr;1;4
466;"53ø19'35.0""";"111ø54'40.0""";Tr;1;0
467;"54ø20'25.0""";"116ø58'0.0""";Mz;1;2
468;"44ø49'20.0""";"136ø22'7.0""";K;2;4
469;"43ø51'50.0""";"134ø14'15.0""";K;2;1
470;"53ø41'40.0""";"113ø11'30.0""";Tr;1;4
471;"45ø17'0.0""";"133ø51'0.0""";K;2;1
473;"66ø48'0.0""";"157ø47'0.0""";K;3;2
474;"47ø14'35.0""";"137ø49'45.0""";K;2;1
475;"61ø1'0.0""";"150ø5'0.0""";K;3;2
477;"53ø54'40.0""";"118ø20'0.0""";K;1;4
478;"51ø9'0.0""";"112ø55'0.0""";J;1;1
479;"53ø50'0.0""";"115ø16'40.0""";Tr-J;1;1
480;"50ø17'0.0""";"108ø28'0.0""";J;1;0
481;"51ø33'0.0""";"110ø4'0.0""";J;1;4
482;"61ø50'0.0""";"146ø37'0.0""";K;3;0
483;"51ø39'0.0""";"134ø2'0.0""";K;2;0
484;"49ø38'0.0""";"111ø3'0.0""";J;1;2
485;"47ø27'48.0""";"138ø23'24.0""";Pg;2;0
486;"69ø54'0.0""";"139ø45'0.0""";K;3;1
488;"62ø17'0.0""";"152ø6'0.0""";K;3;0
490;"46ø11'30.0""";"135ø52'0.0""";K;2;0
491;"52ø54'0.0""";"117ø23'0.0""";Tr;1;1
492;"53ø39'20.0""";"115ø47'10.0""";Tr-J;1;1
493;"54ø5'5.0""";"116ø20'30.0""";Tr-J;1;0
494;"68ø1'0.0""";"136ø37'0.0""";K;3;1
495;"66ø23'0.0""";"171ø10'0.0""WW";K;5;1
496;"60ø21'0.0""";"150ø50'0.0""";K;3;4
498;"61ø50'0.0""";"156ø28'0.0""";K;3;1
499;"61ø48'0.0""";"150ø30'0.0""";J;3;2
500;"60ø50'0.0""";"152ø48'0.0""";K;3;0
